pmid,pmcid
33555330,9694113
33555330,9703340
33555330,9722243
33555330,9831273
33555330,9936351
33555330,9996401
33558118,11889474
33565791,10061863
33565791,10472896
33565791,11070297
33565791,11292074
33565791,11307602
33565791,11868238
33565791,9254994
33565791,9928699
33569727,10149457
33569727,10338385
33569727,10579125
33569727,10953341
33569727,11226975
33569727,11362387
33569727,8741658
33569727,9485164
33569727,9606087
33569735,10830143
33569735,10897116
33569735,10939870
33569735,11044716
33569735,11299801
33569735,12045330
33569735,8041979
33569735,8595584
33569735,8900929
33569735,9283214
33574644,10278662
33574644,10781957
33574644,10873825
33574644,11142292
33574644,11788934
33574644,12084648
33574644,7870278
33574644,8633615
33574644,9075435
33578296,10088360
33578296,10590758
33578296,10695272
33578296,8027950
33578296,9897778
33578296,9945372
33578297,10490960
33578297,10522937
33578297,10754187
33578297,10826931
33578297,10843669
33578297,10867630
33578297,10939963
33578297,11162597
33578297,11179981
33578297,11367284
33578297,11527233
33578297,11534179
33578297,11558616
33578297,11769765
33578297,11815490
33578297,11842997
33578297,11880230
33578297,11931890
33578297,12219355
33578297,12226777
33578297,7967783
33578297,8011614
33578297,8397219
33578297,8957893
33578297,9321801
33578297,9620482
33578297,9796021
33580482,10364168
33580482,10446779
33580482,11477447
33587556,11116045
33587556,11562988
33587556,11630796
33592293,10133018
33592293,10319317
33592293,10784847
33592293,10933419
33592293,11196171
33592293,11219091
33592293,11637927
33592293,11852951
33592293,12124590
33592293,12178820
33592293,8316377
33592293,8863628
33592293,9173986
33592293,9482667
33592293,9613484
33592293,9860464
33592293,9876736
33592293,9974809
33594426,10120926
33594426,10576984
33594426,10918012
33594426,8306928
33594426,8599750
33595226,10476462
33595226,11606630
33595226,9670082
33595642,10878305
33595642,11116081
33595642,11478175
33595642,11882182
33595642,11882430
33595642,12049980
33595642,8427345
33595642,9961404
33596496,10664516
33596496,10728463
33596496,11199104
33596496,12182437
33596496,8664984
33596496,8800077
33596496,8917419
33596496,9243918
33596496,9768412
33598872,10212164
33598872,11045879
33598872,11972950
33598872,8128959
33598872,8128960
33598872,9668126
33598891,10212884
33598891,10372947
33598891,10439975
33598891,10590758
33598891,10786360
33598891,11560079
33598891,12070450
33598891,12076257
33598891,8481397
33598891,9250225
33598891,9464657
33598891,9729389
33598891,9870936
33598891,9904880
33599982,10373005
33599982,10525423
33599982,11469100
33600791,10981064
33600791,11189967
33600791,11889474
33600791,12011654
33602708,10485566
33602708,10869233
33602708,10922134
33602708,11138274
33602708,11156936
33602708,11197152
33602708,7896580
33602708,8834876
33609043,11392969
33611924,10768517
33611924,11390655
33611924,8369574
33611924,8811242
33611924,9122468
33611924,9223816
33612192,11150097
33612192,11809985
33612192,12015682
33612192,8191812
33614813,10259750
33614813,10512793
33614813,10986693
33614813,11047176
33614813,11195706
33614813,7881760
33614813,9045945
33614813,9329978
33614813,9996159
33615799,10208947
33615799,10931291
33615799,11145113
33615799,11231859
33615799,11445856
33615799,11557622
33615799,11734823
33615799,11948642
33615799,12142246
33615799,8962041
33615799,9351855
33619913,7957185
33619913,8495280
33621438,10330030
33621438,10528591
33621438,10718463
33621438,12215114
33621438,7957203
33621438,9387848
33621706,10954846
33621706,11798882
33621706,12095163
33621706,9162741
33621706,9995311
33625511,10108375
33625511,10696169
33625511,10948795
33625511,11076009
33625511,11169215
33625511,11671152
33625511,12060499
33625511,7905500
33625511,8370094
33625511,9096599
33625511,9939241
33625511,9948935
33627328,10877162
33627328,11362100
33629485,10311862
33629485,10391000
33629485,10711089
33629485,10788997
33629485,10982564
33629485,11594899
33629485,12157667
33629485,8382774
33629485,8800922
33629485,9107912
33629485,9203600
33629485,9335004
33629485,9827536
33629485,9892279
33631543,10081388
33631543,10274973
33631543,10364785
33631543,10882188
33631543,11199106
33631543,12094651
33631543,8026738
33631543,8547564
33631543,8739983
33631543,8921734
33631543,9372072
33631543,9399262
33631544,11203204
33631544,8931627
33632592,10049557
33632592,10445344
33632592,11440060
33632592,11579568
33632592,12075934
33632592,9862672
33637031,10082996
33637031,10188374
33637031,10973310
33637031,11050653
33637031,11412071
33637031,11669814
33637031,12152009
33637031,9030688
33637031,9213020
33637031,9321801
33641849,10194045
33641849,10272565
33641849,10521559
33641849,11893790
33641849,8027770
33646372,10159253
33646372,11664471
33646372,11848975
33646372,12127014
33646372,8905069
33650887,11562988
33650887,11571719
33653119,10033696
33653119,10193454
33653119,10199543
33653119,10201921
33653119,10262036
33653119,10483381
33653119,10630609
33653119,10713957
33653119,10943881
33653119,11039630
33653119,11169215
33653119,11174752
33653119,11511121
33653119,11634658
33653119,11671152
33653119,11702041
33653119,11866653
33653119,8286284
33653119,9092203
33653119,9096599
33653119,9487960
33653119,9898110
33653119,9939241
33657838,10329986
33657838,8102313
33657838,8695636
33657840,10565906
33657840,11780504
33657840,9009036
33659712,10425189
33659712,10731986
33659712,11110733
33659712,11360782
33659712,11576563
33659712,11586806
33659712,12096263
33659712,7901498
33659712,8810398
33659712,9770021
33662132,10394629
33662132,10402748
33662132,10472188
33662132,10636633
33662132,10927302
33662132,10947892
33662132,11000313
33662132,11270137
33662132,11369761
33662132,11412071
33662132,11581564
33662132,11867840
33662132,11959491
33662132,12031702
33662132,12044613
33662132,12180564
33662132,12205399
33662132,7933994
33662132,8397924
33662132,8742197
33662132,9012571
33662132,9111216
33662132,9275037
33662132,9852082
33664282,7933431
33664282,9044159
33675881,11528203
33675881,7615156
33675881,8972038
33675881,9007861
33676426,10318893
33676426,10828696
33676426,7937205
33676426,8325312
33676426,9226408
33676426,9734221
33676426,9959016
33677029,
33677354,10092554
33677354,10134119
33677354,10507676
33677354,11043299
33677354,8026641
33677354,8619589
33677354,9108058
33677354,9805704
33677354,9996352
33678584,10001166
33678584,10313938
33678584,10407692
33678584,10472682
33678584,10702480
33678584,9276125
33682465,10533484
33682465,9592474
33682465,9608288
33688834,10925059
33688834,11971012
33688834,8100888
33688834,8622097
33688834,9114053
33689968,
33706248,10023363
33706248,10517316
33706248,11385047
33706248,8035274
33706248,9012272
33707299,10715504
33707299,10961755
33707299,8034608
33707299,8616145
33707299,8909554
33710098,10463451
33710098,10686617
33710098,10922215
33710098,11672155
33710098,7959006
33720447,10022523
33720447,10055597
33720447,10126987
33720447,10383010
33720447,10396057
33720447,10468546
33720447,10590758
33720447,10651055
33720447,10714254
33720447,10718290
33720447,10734906
33720447,10940189
33720447,10964696
33720447,11008087
33720447,11444076
33720447,11584924
33720447,11675410
33720447,11782059
33720447,8223136
33720447,8250742
33720447,8651495
33720447,8872091
33720447,9317093
33720447,9348381
33720447,9362975
33720447,9517684
33720447,9683518
33724118,10247977
33724118,10532086
33724118,11218142
33724118,9846235
33724118,9965651
33729192,
33730366,10213311
33730366,10333750
33730366,10578173
33730366,10711764
33730366,10744789
33730366,10869937
33730366,11250857
33730366,11306082
33730366,11314360
33730366,11497311
33730366,11932480
33730366,11956733
33730366,11968387
33730366,12012049
33730366,9226890
33730366,9658023
33730366,9914736
33730878,10220518
33730878,10590758
33730878,10654713
33730878,10680051
33730878,10680055
33730878,10943881
33730878,11527563
33730878,11539304
33730878,9097622
33730878,9245197
33731210,10629613
33731210,10991373
33731210,11011599
33731210,11162597
33731210,11185289
33731210,11372321
33731210,11527233
33731210,11661385
33731210,11779826
33731210,12230406
33731210,7967783
33731210,8510285
33731210,9511274
33731210,9720482
33731210,9746674
33731210,9876650
33734194,10615876
33734194,10878423
33734194,11203204
33734194,12226215
33734194,8026663
33734194,8904661
33734416,10036775
33734416,10578657
33734416,10771800
33734416,10937151
33734416,7974641
33734416,8052589
33734416,9345518
33734416,9558199
33734416,9874703
33734416,9925044
33735222,10842082
33735222,11061938
33735222,11488086
33735222,11739375
33735222,12133270
33735222,7971495
33735222,9214774
33735222,9236281
33735222,9669996
33735222,9754174
33735424,11964174
33737374,10139760
33737374,10186845
33737374,10389057
33737374,10458146
33737374,10611070
33737374,10872663
33737374,10931066
33737374,11055400
33737374,11059049
33737374,11298255
33737374,11512198
33737374,11580195
33737374,11599146
33737374,11931019
33737374,11998574
33737374,8248615
33737374,8542501
33737374,9140240
33737374,9147066
33737374,9764871
33737810,10539892
33737810,10931681
33737810,7961139
33739476,10271990
33739476,10852992
33739476,11162618
33739476,11211692
33739476,11227082
33739476,11840009
33739476,12158628
33739476,8429061
33739476,9722965
33740356,10530259
33740356,9691784
33740362,10383010
33740362,10529442
33740362,8195321
33740362,8666098
33740362,9616473
33744306,10106237
33744306,10130642
33744306,10199958
33744306,10315734
33744306,10372394
33744306,10442815
33744306,10536727
33744306,10571769
33744306,10578962
33744306,10645733
33744306,10647194
33744306,10654727
33744306,10797901
33744306,10866416
33744306,10904006
33744306,10917646
33744306,10995981
33744306,11020031
33744306,11164501
33744306,11245271
33744306,11246819
33744306,11253084
33744306,11272321
33744306,11317355
33744306,11333889
33744306,11385365
33744306,11390424
33744306,11446832
33744306,11471091
33744306,11687892
33744306,11808970
33744306,11821569
33744306,11830317
33744306,11835897
33744306,11839552
33744306,11905405
33744306,11911121
33744306,11954824
33744306,11978042
33744306,12005563
33744306,12038520
33744306,12096977
33744306,12103254
33744306,12119286
33744306,12124210
33744306,12127779
33744306,12144711
33744306,12148161
33744306,12245982
33744306,8500568
33744306,8597246
33744306,8958536
33744306,8996102
33744306,9228637
33744306,9229808
33744306,9289590
33744306,9321533
33744306,9388311
33744306,9594009
33744306,9623003
33744306,9633000
33744306,9647287
33744306,9684404
33744306,9743990
33744306,9759711
33744306,9791036
33744306,9797045
33744306,9827082
33744306,9856677
33744306,9885627
33744306,9969192
33745990,11629410
33745990,11851765
33745990,9130603
33746884,10474379
33746884,10594644
33746884,11928281
33746884,7966461
33746884,8540096
33746884,9472334
33746884,9724816
33750497,10406296
33750497,10517592
33750497,10799785
33750497,11078045
33750497,11312610
33750497,11581926
33750497,11662183
33750497,11815616
33750497,11964161
33750497,8061141
33750497,8835535
33750497,9228582
33750497,9566708
33754956,10055597
33754956,10734906
33754956,11077846
33754956,11904334
33754956,9326140
33754956,9367729
33754956,9683518
33755500,10093193
33755500,10791220
33755500,11759164
33760849,10021250
33760849,10083335
33760849,10243257
33760849,10363300
33760849,10373713
33760849,10413761
33760849,10503235
33760849,10615088
33760849,10647229
33760849,10782459
33760849,10868572
33760849,11026969
33760849,11058605
33760849,11284970
33760849,11335618
33760849,11386416
33760849,11430195
33760849,11515109
33760849,11835599
33760849,11985541
33760849,7990180
33760849,8106900
33760849,8202439
33760849,8288471
33760849,8300549
33760849,8335698
33760849,8431027
33760849,8451980
33760849,8469413
33760849,8475369
33760849,8485317
33760849,8523174
33760849,8606233
33760849,8652977
33760849,8664669
33760849,8721753
33760849,8750695
33760849,8948534
33760849,8949350
33760849,9111726
33760849,9115425
33760849,9237492
33760849,9242497
33760849,9360456
33760849,9387665
33760849,9464808
33760849,9516325
33760849,9517785
33760849,9548431
33760849,9629845
33760849,9659713
33760849,9675971
33760849,9716971
33760849,9719409
33760849,9729715
33760849,9747688
33760849,9753076
33760849,9788993
33760849,9832260
33760849,9836336
33760849,9908585
33760849,9970296
33766722,10443180
33766722,10526694
33766722,10961100
33766722,12186201
33766722,8277706
33766722,8734065
33766722,8993911
33766722,9128601
33766722,9202148
33771281,10704823
33771281,10827545
33771281,10897889
33771281,10910625
33771281,10922346
33771281,10922759
33771281,11168870
33771281,11202699
33771281,11901356
33771281,11967192
33771281,12033077
33771281,8004556
33771281,8744782
33771281,8774265
33771281,9232850
33771281,9410627
33771281,9434479
33771281,9503998
33771823,11227761
33771823,8006821
33775350,10676179
33775350,10802534
33775350,11093486
33780213,8435035
33780213,9668508
33780222,10749664
33780222,10989338
33780222,11040545
33780222,11306568
33780222,12069904
33780222,12078287
33780222,8435050
33780222,9856780
33788869,8011734
33789691,10039192
33789691,10682448
33789691,10691992
33789691,10882868
33789691,10893697
33789691,10986855
33789691,11255174
33789691,11892818
33789691,11960160
33789691,8010955
33789691,8296725
33793663,10001666
33793663,10086612
33793663,10163321
33793663,10193181
33793663,10345475
33793663,10403367
33793663,10470379
33793663,10504620
33793663,10773331
33793663,10798442
33793663,10921583
33793663,10927915
33793663,10988101
33793663,11035734
33793663,11298725
33793663,11502948
33793663,12034801
33793663,12088546
33793663,12184371
33793663,8016279
33793663,8420393
33793663,8465286
33793663,8485312
33793663,8776351
33793663,8860890
33793663,8873040
33793663,8966116
33793663,9008980
33793663,9365072
33793663,9371769
33793663,9477705
33793663,9494382
33793663,9507076
33793663,9535844
33793663,9539214
33793663,9539651
33793663,9562624
33793663,9566639
33793663,9613781
33793663,9671552
33793663,9704650
33793663,9721374
33793663,9825033
33793663,9840084
33793663,9844186
33797321,10024199
33797321,10523225
33797321,10695273
33797321,11662278
33797321,9287751
33797505,10528555
33797505,10969856
33797505,11105138
33797505,11562279
33797505,12013863
33797505,12014466
33797505,12037368
33797505,8187271
33797505,9797034
33797505,9856345
33797505,9973322
33812332,10688494
33812332,10960719
33812332,12096720
33812332,8608552
33812332,8860858
33812332,8860890
33812332,8948533
33812332,9106898
